Horizontal,Vertical,Time,Temperature,RPM,Load,Degradation
"[2223637.55861099, 60.73809012769454, 0.15852979881892923, 84.30237913007217, 3.8268379535632504, 0.016799451952130007, 3.406545660575119]","[2223838.433088038, 60.73809012769454, 0.16195249844006251, 84.37373736095863, 3.8386943910874973, 0.017036300456842058, 3.4072977285564305]",86.42578,25.0,1800.0,4000.0,0.35642523980093416
"[829330.5827679666, 60.73809012769454, 0.3190816697376334, 52.9065098312684, -2.807021475963829, 0.004176741072399996, 1.9873063653891858]","[829578.3092098143, 60.73809012769454, 0.3121288624898794, 52.744082506639934, -2.7941226369695387, 0.004469788820366203, 1.9871301221904245]",86.44531,25.0,1800.0,4000.0,0.3565058872073459
"[656862.339251706, 29.75830990475518, 0.4520885231802554, 60.70537760896871, -3.0403855544225795, 0.0069974644113299945, 1.7884139792606026]","[655802.833439304, 29.75830990475518, 0.4419726226891203, 60.44568468977152, -3.0224315742413084, 0.006966685118635023, 1.7882224352553928]",86.46484,25.0,1800.0,4000.0,0.3565865346610089
"[675337.4382496662, 60.73809012769454, 0.17408609608869144, 23.79926725187053, -0.6288484720104425, 0.002859925152399988, 1.8681886090405728]","[674945.1820331909, 60.73809012769454, 0.17408609602007105, 23.72260728701906, -0.6280372011044463, 0.002511793478814618, 1.8682011280252937]",86.48438,25.0,1800.0,4000.0,0.35666722345609886
"[567613.7423215423, 59.398876350195074, 0.17171399054869013, 16.88774372772968, 0.1465111797886853, -0.00570718777757, 1.80406653299446]","[567135.1108215688, 59.398876350195074, 0.1717139902716623, 16.798502632536536, 0.1369584488034333, -0.004284217224084651, 1.8044268614472108]",86.50391,25.0,1800.0,4000.0,0.356747871004289
"[1255606.9919801382, 21.299270527843998, 0.12403613329047533, 46.35129342272993, 1.7834555218594044, 0.0008602182504799965, 2.479967202617356]","[1254792.16321838, 21.299270527843998, 0.12403613331459924, 46.347942714145894, 1.7785076577820889, 0.002339523315008144, 2.4805946834480737]",86.52344,25.0,1800.0,4000.0,0.3568285185997305
"[998106.4964858328, 31.816834487148164, 0.12403613329047533, 53.44405976427561, 1.856730635736942, 0.023973160265789998, 2.382928353107878]","[997922.4545303262, 31.816834487148164, 0.12403613331459924, 53.47527506197966, 1.8558477433684812, 0.023672572613333186, 2.3831310771748386]",86.54297,25.0,1800.0,4000.0,0.3569091662424234
"[434591.53564088425, 31.11530529826475, 0.10262667140251405, 34.939158686977116, -1.8266902635692026, 0.007936409029619994, 1.5266907904777398]","[435102.9159011241, 31.11530529826475, 0.10262667139979532, 34.90889791304479, -1.8254365154070722, 0.008130496435344452, 1.5269024600428962]",86.5625,25.0,1800.0,4000.0,0.35698981393236784
"[2295105.5650995574, 31.11530529826475, 0.10160742593627428, 59.58172395413574, -0.6682842966002015, -0.016261497858220002, 3.7062247736409484]","[2294895.2806084147, 31.11530529826475, 0.10160742581503943, 59.513822098985045, -0.6609520338080709, -0.015394217320256462, 3.706505725710608]",86.58203,25.0,1800.0,4000.0,0.35707046166956385
"[3445233.2535521155, 62.10749797033549, 0.11025664291194462, 48.33215141432431, 0.35779932833565953, 0.008341409177830012, 4.072982635393331]","[3444598.500162963, 62.10749797033549, 0.1102566427930429, 48.27943851076358, 0.3606499090202149, 0.008033007343875966, 4.0731075669937]",86.60156,25.0,1800.0,4000.0,0.3571511094540113
"[1625799.729030218, 60.73809012769454, 0.2873279992562647, 49.0410532406923, 3.539823811079192, 0.012447180252690013, 2.953804153942587]","[1625740.084911288, 60.73809012769454, 0.2847543510766111, 49.00047178663553, 3.5366987763002444, 0.012989168483218001, 2.954337323798807]",86.62109,25.0,1800.0,4000.0,0.3572317572857102
"[1160239.6893431023, 62.10749797033549, 0.5103225184056601, 42.83538520473764, 2.3159336915434205, -0.0020949849142799935, 2.431935590555833]","[1161323.734446737, 62.10749797033549, 0.49869943462378596, 42.84578046992598, 2.3207194342639172, -0.00228021510823958, 2.433522498180971]",86.64062,25.0,1800.0,4000.0,0.3573124051646608
"[579743.2146361121, 60.73809012769454, 0.6434910574641968, 53.03857294324445, -3.2108331537938173, -0.018575051984109997, 1.6904791736129101]","[580377.4426799805, 60.73809012769454, 0.6397713441307076, 52.978378227154195, -3.217071433652371, -0.019430420838300964, 1.6921242367289442]",86.66016,25.0,1800.0,4000.0,0.35739309438525624
"[789422.6923949193, 62.10749797033549, 0.17432205009642004, 39.51801159052505, -1.9711028840842302, -0.008344343319429997, 1.9037247617014839]","[788049.9127886812, 62.10749797033549, 0.17764961980170982, 39.531220355967655, -1.9844114660875731, -0.0077150353485183586, 1.9031056252029475]",86.67969,25.0,1800.0,4000.0,0.35747374235873436
"[646019.9407513045, 62.10749797033549, 0.14240338533150232, 21.574326074933357, -0.45040521592836924, 0.015886733917580005, 1.7966537692242588]","[644183.597355881, 62.10749797033549, 0.1424033853316915, 21.590257260184803, -0.46103674713855153, 0.01615258765537499, 1.794882506360044]",86.69922,25.0,1800.0,4000.0,0.357554390379464
"[322169.3080801163, 20.829643042330236, 0.4725934092687691, 11.945663378223975, -0.7086211934264461, 0.0057486352095700004, 1.40091346163837]","[322337.76100313844, 20.829643042330236, 0.47431344493352634, 11.953447231611818, -0.7011504689146011, 0.0050993788783938055, 1.4008312543979058]",86.71875,25.0,1800.0,4000.0,0.35763503844744554
"[355293.91490242706, 23.811088024719595, 0.21421071351529197, 16.68806706160692, -0.966412206186984, 0.0024970753063700037, 1.6379947545506046]","[356182.94335019693, 23.811088024719595, 0.21736747626651623, 16.677945909913287, -0.9591281126262191, 0.0025547806822499844, 1.6375330747368746]",86.73828,25.0,1800.0,4000.0,0.35771568656267855
"[641834.693616434, 33.26769974035991, 0.07264022973063922, 51.595013247442964, -0.3862146691576528, -0.001709944281450006, 2.0600872422801]","[641841.5876630461, 33.26769974035991, 0.07264022974410136, 51.7172964390683, -0.3785946596561636, -0.0004714135708804612, 2.0587189352690625]",86.75781,25.0,1800.0,4000.0,0.3577963347251635
"[674317.5861360698, 21.299270527843998, 0.05708295780469998, 83.44429560653744, -0.2828473150697001, 0.0009584063856999956, 1.7910910131907012]","[673187.8697907204, 21.299270527843998, 0.057082957818983655, 83.41790570199332, -0.27199393826079915, 0.0006383794742282105, 1.791174213634506]",86.77734,25.0,1800.0,4000.0,0.3578769829349
"[1326348.5564916413, 30.42924412217356, 0.07803343631812479, 60.705089999069784, 1.3023069277872887, 0.009890862577030004, 2.761470975220433]","[1326825.343510062, 30.42924412217356, 0.07803343634712097, 60.69230075915462, 1.3016975106624635, 0.00855032158219013, 2.761641473929533]",86.79688,25.0,1800.0,4000.0,0.357957672486451
"[2733631.165376114, 60.73809012769454, 0.12489019104743562, 34.402103451256174, 0.4930292413889885, 0.007782122097660012, 3.729303375688886]","[2731465.371778844, 60.73809012769454, 0.12489019100940724, 34.40892571554681, 0.49833821674710793, 0.005973531997818192, 3.727600862942503]",86.81641,25.0,1800.0,4000.0,0.3580383207907155
"[2065850.7081032698, 59.398876350195074, 0.11751518713044175, 36.86141763030213, 0.08866615112905336, -0.012382853144079983, 3.1607635010809596]","[2064245.7305532056, 59.398876350195074, 0.1175151869780661, 36.850983160372955, 0.0978750205725301, -0.014873113725002125, 3.1585319699486005]",86.83594,25.0,1800.0,4000.0,0.35811896914223196
"[1017960.0753071611, 62.10749797033549, 0.1635572112954669, 21.32906566910079, 0.12219592766584614, -0.004954383624489992, 2.2799006112993747]","[1017629.7542796325, 62.10749797033549, 0.1635572112321268, 21.341827262291577, 0.12312186707807374, -0.006296118272995465, 2.279017700994232]",86.85547,25.0,1800.0,4000.0,0.35819961754100016
"[661995.6227981022, 60.73809012769454, 0.10251532401731192, 29.61067843129767, -0.9425682387741654, 0.011606057987419989, 1.8087622318443337]","[662338.331910308, 60.73809012769454, 0.10726491571680279, 29.55771572500452, -0.9487358339337651, 0.01135388412923455, 1.8085649242495683]",86.875,25.0,1800.0,4000.0,0.35828026598702034
"[679537.0473630669, 59.398876350195074, 0.09763939499817027, 34.17241551947982, 0.1437067809155782, 0.004057398533279995, 1.7923017217306938]","[678941.4281033318, 59.398876350195074, 0.09763939491110175, 34.150857637915955, 0.14203890238649652, 0.003661763592902987, 1.7914145276563271]",86.89453,25.0,1800.0,4000.0,0.3583609144802924
"[629115.0272810488, 59.398876350195074, 0.15889173521945885, 21.24593921512984, 0.14442744036663405, -0.01820525837265, 1.9742189473271265]","[628202.7604539144, 59.398876350195074, 0.1588917351905606, 21.25999115129232, 0.14918795905016566, -0.019647632779715533, 1.9728575162608353]",86.91406,25.0,1800.0,4000.0,0.3584415630208166
"[936301.2501097543, 62.10749797033549, 0.2079760774059614, 18.01165181190079, -0.06099160600557758, -0.010191903115259996, 2.459655159633371]","[936004.4223580039, 62.10749797033549, 0.20797607735556634, 18.00809581331126, -0.057732027434815654, -0.01176923545172993, 2.458948649227898]",86.93359,25.0,1800.0,4000.0,0.35852221160859254
"[1079360.9009168262, 63.507780636922014, 0.16978589494920981, 23.151406635665264, -0.05110135112478838, 0.013671678841780001, 2.277231819377097]","[1078612.8479749702, 63.507780636922014, 0.16978589489453583, 23.13606381333936, -0.05196722962029892, 0.013982609211134148, 2.276990126156986]",86.95312,25.0,1800.0,4000.0,0.35860286024362065
"[506471.66774309997, 31.11530529826475, 0.08658135340942058, 45.84046738961857, -1.5735662788845417, -0.007012707123959997, 1.5806315394173451]","[507048.59792522184, 31.11530529826475, 0.08658135345711662, 45.885811553901725, -1.5868759932539662, -0.0065271727544209575, 1.581546346088685]",86.97266,25.0,1800.0,4000.0,0.35868355022068105
"[421624.20555298554, 31.11530529826475, 0.07495293276330967, 54.844912983312014, -1.6152098452966888, -0.025751973084759988, 1.4617045721144084]","[422523.94814324554, 31.11530529826475, 0.07940506311807097, 54.851693889658684, -1.6302114582610776, -0.026397563035522174, 1.4627143432213447]",86.99219,25.0,1800.0,4000.0,0.3587641989502375
"[1570588.2998979331, 30.42924412217356, 0.6769264938564291, 132.22244910656445, 7.662448983939476, -0.015200631936299981, 2.9786837256748533]","[1572142.7044992098, 30.42924412217356, 0.6894212461758928, 132.19568839205647, 7.653343248520621, -0.015286191209076882, 2.979345043839346]",87.01172,25.0,1800.0,4000.0,0.3588448477270461
"[2744609.0019427873, 60.73809012769454, 0.2608739883268939, 65.10736124491243, 4.218601668015259, 0.004454784315360014, 3.880638020917193]","[2746397.5962632536, 60.73809012769454, 0.2608739884064045, 65.03987044751602, 4.207339228980946, 0.005433739730953138, 3.8812076856130497]",87.03125,25.0,1800.0,4000.0,0.35892549655110684
"[1803998.2365049066, 30.42924412217356, 0.10507191049871933, 52.255714387149816, 1.77447932644613, 0.004987296138490013, 3.122928167790774]","[1804195.7760091648, 30.42924412217356, 0.10507191034256322, 52.126792000042535, 1.7634714147636696, 0.005493419444558937, 3.1226813253840437]",87.05078,25.0,1800.0,4000.0,0.35900614542241954
"[971867.4606130621, 63.507780636922014, 0.1298581439067705, 26.149276500400173, 0.15757208972309872, -0.006243369615440004, 2.2394308806040732]","[970793.2465448199, 63.507780636922014, 0.1298581439676782, 26.122204552663604, 0.16491176874612506, -0.007339076820460596, 2.2385547187217334]",87.07031,25.0,1800.0,4000.0,0.35908679434098467
"[959034.9828265088, 31.11530529826475, 0.12362915438767198, 31.089923356741984, -0.35701477004052357, -0.024738018729989986, 2.321480458066535]","[959154.4845761202, 31.11530529826475, 0.12362915439682567, 31.079994739540176, -0.3520267769683463, -0.026480208571611766, 2.3211535210532497]",87.08984,25.0,1800.0,4000.0,0.35916744330680184
"[1191290.6735044592, 31.11530529826475, 0.18283078146437776, 18.833862448867805, 0.34044823616327774, -0.004004733780480002, 2.524114150740507]","[1190787.56326836, 31.11530529826475, 0.18283078147225595, 18.836245883719688, 0.34482637541574657, -0.005674432134718377, 2.5243165180599987]",87.10938,25.0,1800.0,4000.0,0.35924813361482105
"[688344.4576992863, 60.73809012769454, 0.2402522518709306, 10.37904531331221, -0.05123858449309651, 0.014580598837819987, 2.0938140740000954]","[688121.7493595561, 60.73809012769454, 0.23671150144882658, 10.400991218827095, -0.05002635174144809, 0.014544889665174083, 2.094131815174038]",87.12891,25.0,1800.0,4000.0,0.35932878267516705
"[1308560.7851776006, 31.11530529826475, 0.10200962474821644, 48.5620412753073, 0.7725346671055047, -0.0012621537122100063, 2.6283765401950445]","[1309569.7771377012, 31.11530529826475, 0.10200962455961776, 48.47999231549181, 0.7720103972742252, -0.0005922582318495451, 2.6288165895558695]",87.14844,25.0,1800.0,4000.0,0.3594094317827653
"[1562879.3470409769, 63.507780636922014, 0.10592636086470475, 50.56372133737363, 0.804498826543592, -0.00722155656741999, 2.611313994295523]","[1562769.9150724122, 63.507780636922014, 0.10979205454179006, 50.46318566425962, 0.8064328256720971, -0.006963423499835691, 2.611643269221072]",87.16797,25.0,1800.0,4000.0,0.35949008093761603
"[917661.2126241617, 64.9396342347233, 0.3864841530610416, 94.56013689069043, -4.451569779604669, -0.008329266996420002, 2.0521745764263275]","[918689.1021186124, 64.9396342347233, 0.39225051866235594, 94.39580112667696, -4.4414587299408455, -0.00814900998370653, 2.052539215578106]",87.1875,25.0,1800.0,4000.0,0.35957073013971896
"[990920.993071058, 20.370370370370356, 0.3979367656830606, 76.21715817153321, -3.564135159767501, -0.0004738808784700126, 2.174267893672755]","[992109.7272827238, 20.370370370370356, 0.3998146472680855, 76.10220128702812, -3.557618295151952, 0.00027970517211131353, 2.174824268148469]",87.20703,25.0,1800.0,4000.0,0.3596513793890743
"[2023936.4678990727, 25.45821483364418, 0.09404410426826232, 132.06363869981772, 8.440335354855533, -0.012025112056109974, 3.3425083657292447]","[2025379.504757164, 25.45821483364418, 0.09404410425898388, 132.00062161828208, 8.437630900521794, -0.01165085719156268, 3.343028926270152]",87.22656,25.0,1800.0,4000.0,0.35973202868568205
"[2100782.2614020864, 24.896886810585187, 0.09103156597205804, 104.71564317911479, 7.360311776257683, -0.02862731380251998, 3.6101576214033093]","[2100619.9648700855, 24.896886810585187, 0.09103156596289812, 104.70093140614397, 7.360454770324238, -0.028999937638190677, 3.6105315099426925]",87.24609,25.0,1800.0,4000.0,0.35981267802954225
"[1217685.6979458488, 24.896886810585187, 0.09715929012461066, 45.43460785723593, 0.40116081717654256, -0.025787929475019993, 2.746066050328467]","[1216767.7765920765, 24.896886810585187, 0.09715929027912024, 45.548995563928464, 0.4055873093098209, -0.025615556900259875, 2.74482177959438]",87.26562,25.0,1800.0,4000.0,0.35989332742065494
"[1672879.3959868054, 58.08919088907949, 0.124036182954892, 55.16597162089724, -2.0463898129397435, -0.0048684674820799936, 3.0427214015840853]","[1672811.0963153904, 58.08919088907949, 0.12403618292829295, 55.23036774754265, -2.050233201843591, -0.004017140751476881, 3.042289112654415]",87.28516,25.0,1800.0,4000.0,0.3599740181541875
"[1513593.5503722571, 58.08919088907949, 0.07495305210292796, 87.85972375192729, -2.1508310894569522, -0.003370668625890012, 2.5503480417052873]","[1514823.1732255537, 58.08919088907949, 0.07495305207215125, 87.88344128150074, -2.1547162828455417, -0.0028720997477034303, 2.5504676173032905]",87.30469,25.0,1800.0,4000.0,0.3600546676398294
"[592522.6377741236, 24.896886810585187, 0.275606341788564, 38.42003711900716, 1.6214129434849809, -0.022730215848710003, 1.8773178210047432]","[592776.8358033858, 24.896886810585187, 0.28065569580118205, 38.63119771967726, 1.639963451503418, -0.023337649674460885, 1.8767929039726179]",87.32422,25.0,1800.0,4000.0,0.36013531717272396
"[532676.651854777, 24.896886810585187, 0.27169536731386656, 39.9894319400915, 1.7000869331948614, -0.010591392144989994, 1.8157736123922874]","[533033.8888440052, 24.896886810585187, 0.28168340862473623, 40.215632463617524, 1.7151058335883431, -0.011098623907655689, 1.8158393189993]",87.34375,25.0,1800.0,4000.0,0.3602159667528709
"[2336690.330264459, 20.829643042330236, 0.0880625706570566, 70.9792491212281, -1.3953688489323242, 0.0003062898795400093, 3.2873812740146193]","[2336688.7236906546, 20.829643042330236, 0.08806257093590389, 71.07484900945464, -1.4004378003172382, 0.0006597137739088872, 3.2878034095193454]",87.36328,25.0,1800.0,4000.0,0.36029661638027066
"[2378717.2892517815, 63.507780636922014, 0.07940521525689646, 75.98900820435152, -1.5214738377751618, -0.007183326231149987, 3.236198848263549]","[2378599.437629212, 63.507780636922014, 0.07940521554059563, 76.07094191006007, -1.526625112999186, -0.0062382880459388, 3.2367991930077857]",87.38281,25.0,1800.0,4000.0,0.36037726605492293
"[1203198.5416746587, 23.811088024719595, 0.707513048593966, 93.11945567134636, -5.000002256972749, -0.016976321626200004, 2.3125248184670837]","[1201617.6762979757, 23.811088024719595, 0.708815847805919, 93.10467901325785, -5.004649553182645, -0.016534797230182613, 2.3119268130779744]",87.40234,25.0,1800.0,4000.0,0.3604579157768278
"[1468840.04985344, 60.73809012769454, 0.6640819487472446, 57.202994868088105, -2.973735579228056, -0.01585821078997999, 2.6766278754351447]","[1466529.301674899, 60.73809012769454, 0.6701823192929283, 57.1978184534289, -2.9798193576918357, -0.016230784559605888, 2.6759315894291604]",87.42188,25.0,1800.0,4000.0,0.3605386068413222
"[10413857.38542751, 60.73809012769454, 0.1756165225110603, 34.62796640810768, 0.6801660309567154, 0.03133178367429005, 6.807976027928262]","[10413481.061772877, 60.73809012769454, 0.17561652269874695, 34.635854119865954, 0.6856457447757632, 0.0302109921923412, 6.808427161653571]",87.44141,25.0,1800.0,4000.0,0.3606192566577568
"[8876632.744457804, 60.73809012769454, 0.20706466322717176, 26.64982079813741, 0.4320412561859295, 0.008965994477070055, 7.320004759581145]","[8879968.700890064, 60.73809012769454, 0.2070646634022123, 26.65198068851054, 0.4363441719597943, 0.009216430358396938, 7.320943021522146]",87.46094,25.0,1800.0,4000.0,0.3606999065214441
"[2254997.7124389997, 30.42924412217356, 0.13257875627007004, 33.750923340959474, -1.3941929688612817, -0.04499212899749999, 3.4128897941937817]","[2257205.996174459, 30.42924412217356, 0.1325787564766825, 33.806217771424976, -1.3928355337551992, -0.04419207995746478, 3.414026565570508]",87.48047,25.0,1800.0,4000.0,0.36078055643238427
"[2015709.1099222435, 60.73809012769454, 0.10649353994849277, 68.1576577795047, -1.9128412915334256, -0.032652807877220004, 3.1599432252122504]","[2014467.1129526603, 60.73809012769454, 0.10649353998768547, 68.2272373503653, -1.9179490326792736, -0.03287372147315398, 3.159462406155689]",87.5,25.0,1800.0,4000.0,0.36086120639057706
"[2163903.250818387, 60.73809012769454, 0.10051503064422851, 79.1387406375346, -1.7778722000418934, -0.02143865109324999, 3.0168292631024842]","[2162753.3835962783, 60.73809012769454, 0.10051503068514829, 79.19865233529163, -1.7793512994377647, -0.022491229735311667, 3.0163819910107494]",87.51953,25.0,1800.0,4000.0,0.3609418563960229
"[1827470.517734456, 22.270529046352106, 0.07940524138464049, 117.58206828237863, 3.5726755967784585, -0.004822732514340004, 2.9729484616171287]","[1826802.4796780148, 22.270529046352106, 0.07940524121885768, 117.30924514099794, 3.558344259092045, -0.005739751093975979, 2.972368584325788]",87.53906,25.0,1800.0,4000.0,0.3610225064487214
"[1811796.7786689133, 23.811088024719595, 0.07940524138464049, 116.98068196436625, 3.5293905590704093, -0.00708958234966, 2.976127962620151]","[1810813.554973158, 23.811088024719595, 0.07940524121885768, 116.72492248205937, 3.514817860050249, -0.007338435517279402, 2.975407668008179]",87.55859,25.0,1800.0,4000.0,0.3611031565486727
"[2620768.3932604566, 31.11530529826475, 0.07940524484029933, 82.54255454583306, -1.193725677228348, -0.023439229776079977, 3.360128784566602]","[2622061.024915472, 31.11530529826475, 0.07940524483566848, 82.5174394523506, -1.1963383272863142, -0.0246342988220825, 3.361194374716307]",87.57812,25.0,1800.0,4000.0,0.36118380669587713
"[2480109.0728657623, 63.507780636922014, 0.07940524484029933, 78.2634454907306, -1.3409920164421736, -0.02065440186370998, 3.416418611058189]","[2481104.1368614985, 63.507780636922014, 0.07940524483566848, 78.25474123595565, -1.3432012260288866, -0.02123792641974182, 3.417278283988936]",87.59766,25.0,1800.0,4000.0,0.361264498185889
"[685539.8656972589, 21.299270527843998, 0.649895957777201, 38.10110667371707, -3.029612780423585, -0.03645549791753001, 1.9100288607846452]","[685186.2276892238, 21.299270527843998, 0.651852815882108, 37.87637751114632, -3.013711893593518, -0.0370200384706163, 1.908467508605784]",87.61719,25.0,1800.0,4000.0,0.3613451484276235
"[5397691.629780378, 31.11530529826475, 0.1072651313089868, 44.73530906244182, 0.9760227010566069, -0.021010271366089933, 5.85237356742735]","[5396710.51176636, 31.11530529826475, 0.10726513145731364, 44.734002950679354, 0.9783227416926518, -0.02213307580397669, 5.851865100207133]",87.63672,25.0,1800.0,4000.0,0.3614257987166109
"[7403631.556337729, 31.11530529826475, 0.11643840159028884, 41.90140025532021, 0.9319477659776149, -0.014655140941439946, 5.9564111875357435]","[7402339.063547671, 31.11530529826475, 0.11643840173489395, 41.89024973861645, 0.9331569470254146, -0.014289529664756615, 5.956192537662223]",87.65625,25.0,1800.0,4000.0,0.3615064490528515
"[1085030.8658140618, 30.42924412217356, 0.12435566684461476, 35.64000930292919, -1.2272940941240502, -0.029600209105339975, 2.3661404923975744]","[1083817.4565836291, 30.42924412217356, 0.12435566659765303, 35.51591199387511, -1.2235860808919388, -0.028700703757384836, 2.366386421467975]",87.67578,25.0,1800.0,4000.0,0.361587099436345
"[905965.4314320076, 60.73809012769454, 0.13548014901823716, 47.51318841490205, -2.1924843418374698, -0.015586416326269992, 2.0532217084630116]","[906551.5956777375, 60.73809012769454, 0.13548014907787537, 47.53143867029079, -2.1959496548398456, -0.014817737463318388, 2.05473216550194]",87.69531,25.0,1800.0,4000.0,0.3616677498670916
"[1577872.3082201558, 60.73809012769454, 0.1428833668517538, 48.29854902883897, -1.9666411104030406, -0.021104722426500005, 2.7153995891206493]","[1578042.3908070207, 60.73809012769454, 0.14288336682889147, 48.2647755481468, -1.9677437564442988, -0.020595721808029065, 2.716121465628292]",87.71484,25.0,1800.0,4000.0,0.3617484003450912
"[1388844.0747872165, 29.75830990475518, 0.14449482282422643, 50.9951036738341, -1.237087378865851, -0.03154779204376001, 2.5606253157020817]","[1388792.4460202027, 29.75830990475518, 0.14449482280082712, 50.98190119547924, -1.2411657277320949, -0.03110979078524347, 2.5601469046946685]",87.73438,25.0,1800.0,4000.0,0.3618290921660681
"[1692796.1067477777, 27.21928127950857, 0.08658144940227719, 71.17865611676248, 2.522740866499397, -0.027186162416369983, 2.8081619266240483]","[1693544.255587639, 27.21928127950857, 0.0865814494118324, 71.21295369413431, 2.5338435063231977, -0.027432069298138687, 2.808753194419967]",87.75391,25.0,1800.0,4000.0,0.36190974273859833
"[1481610.1855218727, 27.21928127950857, 0.08093764748664914, 77.85037991768056, 2.470525603819065, -0.013865996326789979, 2.736043958984943]","[1481481.9181927238, 27.21928127950857, 0.08538876262703196, 77.85731195681618, 2.482706010020319, -0.014625614458675551, 2.7370669924437734]",87.77344,25.0,1800.0,4000.0,0.36199039335838173
"[970900.6371067117, 31.11530529826475, 0.07289726845419606, 74.40418861832916, 1.2704509488534572, -0.012621141958269994, 2.0743623337469663]","[971007.9868951429, 31.11530529826475, 0.07289726868149593, 74.55908095746801, 1.2747214401410447, -0.01318772322586135, 2.074857826776068]",87.79297,25.0,1800.0,4000.0,0.3620710440254184
"[1087406.1782855378, 20.370370370370356, 0.12608013911551502, 37.562675988268296, 0.15081081441089794, -0.019537863890949997, 2.6195985370019947]","[1088460.1232355807, 20.370370370370356, 0.12608013930497475, 37.60436617745506, 0.15403247583901383, -0.020891428360112124, 2.6204243605642525]",87.8125,25.0,1800.0,4000.0,0.36215169473970826
"[1426772.4488870664, 20.370370370370356, 0.40805971138699193, 42.454844045859055, 1.9286258424770764, -0.03281428852577999, 2.8377295854466107]","[1427262.9727908715, 20.370370370370356, 0.40619165948835956, 42.40092968256075, 1.927767304126621, -0.03244480195345337, 2.838267949306792]",87.83203,25.0,1800.0,4000.0,0.3622323455012514
"[5180411.039667596, 60.73809012769454, 0.10705362388853805, 47.30111513640166, 0.4328566803921128, -0.035832820782099956, 5.348507325136261]","[5180837.941389177, 60.73809012769454, 0.10705362402609161, 47.28885191590407, 0.42687323832530377, -0.035211277045540175, 5.348556260839525]",87.85156,25.0,1800.0,4000.0,0.3623129963100478
"[5730755.29132632, 60.73809012769454, 0.10262688310418999, 53.46517186990761, -0.008112676583278359, -0.031997277403859964, 5.134871959956033]","[5733118.067578435, 60.73809012769454, 0.10262688324319211, 53.45478730979375, -0.014087521668640031, -0.032479869472946545, 5.134889860653762]",87.87109,25.0,1800.0,4000.0,0.3623936471660975
"[1861422.9155198492, 23.811088024719595, 0.5456138586761712, 74.79419723270233, -4.472399182398231, -0.025447142392019985, 2.973200344628633]","[1862703.0597105036, 23.811088024719595, 0.5456138587520994, 74.9392320444496, -4.479275333362998, -0.025541870474225365, 2.973778287548455]",87.89062,25.0,1800.0,4000.0,0.36247429806940057
"[1796495.062016824, 23.811088024719595, 0.5469008331759251, 85.11496963109916, -4.917367945377617, -0.035609230315979984, 2.860737061882445]","[1796383.8175511663, 23.811088024719595, 0.5481818960545145, 85.32501323496184, -4.9296205014601036, -0.034797468480140765, 2.860960684735329]",87.91016,25.0,1800.0,4000.0,0.36255499031589894
"[1214380.2453246354, 60.73809012769454, 0.14226807327047375, 33.88310626560868, -1.3754826910043092, -0.03691457286763999, 2.3741512525496486]","[1211210.7807826714, 60.73809012769454, 0.1422680730742129, 33.9323956929633, -1.3907338256005755, -0.03563496072825184, 2.3718358134461526]",87.92969,25.0,1800.0,4000.0,0.36263564131373305
"[999396.7803260051, 62.10749797033549, 0.13709157342147843, 30.196455581681974, -0.321608855277398, -0.022177433595329983, 2.2684901753557014]","[997151.5093246504, 62.10749797033549, 0.13709157322069146, 30.235233992663012, -0.3360147718951385, -0.0213630338245312, 2.2659438092322985]",87.94922,25.0,1800.0,4000.0,0.3627162923588206
"[844044.1506434699, 23.811088024719595, 0.23606636800635256, 41.58364676701823, 2.252284306006017, -0.027080140445699997, 2.17864387745689]","[845489.5984675605, 23.811088024719595, 0.23606636807210346, 41.672062935515385, 2.2526472012365812, -0.025795743192237187, 2.1791059255378995]",87.96875,25.0,1800.0,4000.0,0.36279694345116165
"[1064817.0726554487, 28.46049556315417, 0.09787613647444393, 42.11267368210506, -0.21739661898053755, -0.04892708588132998, 2.6170313247387345]","[1067582.024967846, 28.46049556315417, 0.09787613659592573, 42.137131304651064, -0.22250568278513372, -0.04932474090149085, 2.6187189326392173]",87.98828,25.0,1800.0,4000.0,0.36287759459075625
"[885929.3813405547, 21.299270527843998, 0.2712527693950436, 63.60900950581792, -2.9400713681405968, -0.03952313033782999, 2.06786589652228]","[887064.718263353, 21.299270527843998, 0.2712527694292869, 63.6886143280597, -2.948951265596335, -0.04135210193252454, 2.068622686275895]",88.00781,25.0,1800.0,4000.0,0.3629582457776042
"[1370775.8766028378, 30.42924412217356, 0.0897554190538378, 59.78556289160907, -1.419417117765713, -0.010179112931000002, 2.795520138610463]","[1368862.5897446044, 30.42924412217356, 0.08975541899274633, 59.82306042898496, -1.4193491181766962, -0.010824717226953509, 2.793901725060051]",88.02734,25.0,1800.0,4000.0,0.3630388970117058
"[2994321.4240821544, 31.11530529826475, 0.12014470834795782, 40.1727392718533, 0.3851849685674288, -0.010358242570709993, 3.855696119017079]","[2994190.221356677, 31.11530529826475, 0.12014470826205606, 40.17999125616456, 0.382828084065873, -0.010168055244505996, 3.855044364816237]",88.04688,25.0,1800.0,4000.0,0.363119589589172
"[3389818.798851078, 31.11530529826475, 0.12153818790640813, 55.05640829516724, 2.6705367200735557, -0.03142085342761994, 4.210373875602129]","[3391111.021396085, 31.11530529826475, 0.12153818796657467, 55.05059121405589, 2.6656916859487754, -0.031147273506560352, 4.21049924538416]",88.06641,25.0,1800.0,4000.0,0.363200240917805
